2.471395881006865, 36.60550458715596
3.9816933638443928, 35.22935779816514
5.766590389016017, 33.669724770642205
7.734553775743706, 31.926605504587158
10.068649885583522, 30.55045871559633
12.63157894736842, 29.174311926605508
15.652173913043475, 27.98165137614679
18.398169336384434, 26.788990825688074
20.68649885583524, 25.77981651376147
23.70709382151029, 24.86238532110092
28.421052631578945, 23.394495412844037
32.31121281464531, 22.568807339449542
36.38443935926774, 21.743119266055047
40.274599542334094, 21.19266055045872
43.11212814645308, 20.733944954128443
