2.700228832951945, 31.19266055045872
5.080091533180777, 29.357798165137616
6.681922196796338, 28.348623853211013
8.74141876430206, 27.24770642201835
11.075514874141875, 26.14678899082569
13.546910755148739, 25.22935779816514
16.384439359267738, 24.220183486238536
19.771167048054913, 22.93577981651376
22.19679633867277, 22.293577981651378
25.217391304347828, 21.376146788990827
27.09382151029748, 20.8256880733945
29.19908466819222, 20.45871559633028
31.94508009153318, 19.724770642201836
33.91304347826087, 19.26605504587156
35.65217391304347, 19.08256880733945
37.89473684210526, 18.53211009174312
39.816933638443935, 18.256880733944953
42.56292906178489, 18.073394495412845
43.1578947368421, 18.073394495412845
