2.5629290617848968, 26.055045871559635
5.40045766590389, 24.31192660550459
8.649885583524027, 22.660550458715598
11.487414187643019, 21.743119266055047
14.09610983981693, 20.733944954128443
15.881006864988555, 20.366972477064223
17.940503432494275, 19.541284403669728
19.588100686498855, 19.26605504587156
21.693363844393588, 18.807339449541285
24.073226544622422, 18.34862385321101
26.132723112128147, 17.98165137614679
28.23798627002288, 17.522935779816514
30.48054919908467, 17.06422018348624
32.8604118993135, 16.788990825688074
36.65903890160183, 16.238532110091747
38.8558352402746, 15.779816513761467
41.51029748283752, 15.596330275229356
43.11212814645308, 15.5045871559633
